timestamp,open,high,low,close,volume
2026-01-12 20:00:00,2.0644,2.0644,2.0644,2.0644,0.0
2026-01-12 20:05:00,2.0716,2.0716,2.0716,2.0716,192.71
2026-01-12 20:10:00,2.0716,2.0716,2.0716,2.0716,0.0
2026-01-12 20:15:00,2.0652,2.0652,2.0652,2.0652,5.461
2026-01-12 20:20:00,2.0652,2.0652,2.0652,2.0652,0.0
2026-01-12 20:25:00,2.0652,2.0652,2.0652,2.0652,0.0
2026-01-12 20:30:00,2.0687,2.0687,2.0687,2.0687,30.0
2026-01-12 20:35:00,2.0687,2.0687,2.0687,2.0687,0.0
2026-01-12 20:40:00,2.0656,2.0656,2.0656,2.0656,7.852
2026-01-12 20:45:00,2.0656,2.0656,2.0656,2.0656,0.0
2026-01-12 20:50:00,2.0656,2.0656,2.0656,2.0656,0.0
2026-01-12 20:55:00,2.0656,2.0656,2.0656,2.0656,0.0
2026-01-12 21:00:00,2.0574,2.0574,2.057,2.057,2.948
2026-01-12 21:05:00,2.055,2.055,2.055,2.055,6.176
2026-01-12 21:10:00,2.055,2.055,2.055,2.055,0.0
2026-01-12 21:15:00,2.055,2.055,2.055,2.055,0.0
2026-01-12 21:20:00,2.0543,2.0543,2.0528,2.0528,7.897
2026-01-12 21:25:00,2.0528,2.0528,2.0528,2.0528,0.0
2026-01-12 21:30:00,2.0519,2.0519,2.0511,2.0511,45.777
2026-01-12 21:35:00,2.0511,2.0511,2.0511,2.0511,0.0
2026-01-12 21:40:00,2.05,2.05,2.0481,2.0481,48.892
2026-01-12 21:45:00,2.047,2.047,2.045,2.045,5.314
2026-01-12 21:50:00,2.0445,2.0445,2.0412,2.0412,46.165
2026-01-12 21:55:00,2.0412,2.0412,2.0412,2.0412,0.0
2026-01-12 22:00:00,2.0412,2.0412,2.0412,2.0412,0.0
2026-01-12 22:05:00,2.0528,2.0528,2.0528,2.0528,6.866
2026-01-12 22:10:00,2.055,2.0551,2.055,2.0551,3888.766
2026-01-12 22:15:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:20:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:25:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:30:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:35:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:40:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:45:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:50:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 22:55:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:00:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:05:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:10:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:15:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:20:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:25:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:30:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:35:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:40:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:45:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:50:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-12 23:55:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:00:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:05:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:10:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:15:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:20:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:25:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:30:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:35:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:40:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:45:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:50:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 00:55:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 01:00:00,2.0551,2.0551,2.0551,2.0551,0.0
2026-01-13 01:05:00,2.0574,2.06,2.0574,2.06,4.68
