timestamp,open,high,low,close,volume
2025-12-14 18:10:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:15:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:20:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:25:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:30:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:35:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:40:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:45:00,0.1205,0.1205,0.1205,0.1205,0.0
2025-12-14 18:50:00,0.1205,0.1205,0.1189,0.1189,66.7
2025-12-14 18:55:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:00:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:05:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:10:00,0.1189,0.1189,0.1188,0.1188,20.0
2025-12-14 19:15:00,0.1188,0.1188,0.1188,0.1188,0.0
2025-12-14 19:20:00,0.1188,0.1188,0.1188,0.1188,0.0
2025-12-14 19:25:00,0.1188,0.1189,0.1188,0.1189,1010.0
2025-12-14 19:30:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:35:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:40:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:45:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:50:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 19:55:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 20:00:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 20:05:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 20:10:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 20:15:00,0.1189,0.1197,0.1189,0.1197,25.3
2025-12-14 20:20:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:25:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:30:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:35:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:40:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:45:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:50:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 20:55:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 21:00:00,0.1197,0.1197,0.1197,0.1197,0.0
2025-12-14 21:05:00,0.1197,0.1197,0.1189,0.1189,15.0
2025-12-14 21:10:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:15:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:20:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:25:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:30:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:35:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:40:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:45:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:50:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 21:55:00,0.1189,0.1189,0.1189,0.1189,0.0
2025-12-14 22:00:00,0.1189,0.1189,0.1185,0.1185,33.7
2025-12-14 22:05:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:10:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:15:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:20:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:25:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:30:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:35:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:40:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:45:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:50:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 22:55:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:00:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:05:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:10:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:15:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:20:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:25:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:30:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:35:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:40:00,0.1185,0.1185,0.1185,0.1185,0.0
2025-12-14 23:45:00,0.1185,0.119,0.1185,0.119,8.4
2025-12-14 23:50:00,0.119,0.119,0.119,0.119,0.0
2025-12-14 23:55:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:00:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:05:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:10:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:15:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:20:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:25:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:30:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:35:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:40:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:45:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:50:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 00:55:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 01:00:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 01:05:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 01:10:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 01:15:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 01:20:00,0.119,0.119,0.119,0.119,0.0
2025-12-15 01:25:00,0.119,0.1209,0.119,0.1209,1014.7
2025-12-15 01:30:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 01:35:00,0.1209,0.121,0.1209,0.121,189.2
2025-12-15 01:40:00,0.121,0.121,0.1209,0.1209,14.6
2025-12-15 01:45:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 01:50:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 01:55:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 02:00:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 02:05:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 02:10:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 02:15:00,0.1209,0.1209,0.1209,0.1209,0.0
2025-12-15 02:20:00,0.1209,0.122,0.1209,0.122,23.7
2025-12-15 02:25:00,0.122,0.122,0.1217,0.1217,40.9
2025-12-15 02:30:00,0.1217,0.1217,0.1217,0.1217,0.0
2025-12-15 02:35:00,0.1217,0.1217,0.1217,0.1217,0.0
2025-12-15 02:40:00,0.1217,0.1217,0.1217,0.1217,0.0
2025-12-15 02:45:00,0.1217,0.1217,0.1217,0.1217,0.0
2025-12-15 02:50:00,0.1217,0.1217,0.1217,0.1217,0.0
2025-12-15 02:55:00,0.1217,0.1217,0.1217,0.1217,0.0
2025-12-15 03:00:00,0.1217,0.1217,0.1204,0.1204,83.8
2025-12-15 03:05:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:10:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:15:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:20:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:25:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:30:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:35:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:40:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:45:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:50:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 03:55:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:00:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:05:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:10:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:15:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:20:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:25:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:30:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:35:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:40:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:45:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:50:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 04:55:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:00:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:05:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:10:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:15:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:20:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:25:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:30:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:35:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:40:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:45:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:50:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 05:55:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:00:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:05:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:10:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:15:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:20:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:25:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:30:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:35:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:40:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:45:00,0.1204,0.1204,0.1204,0.1204,0.0
2025-12-15 06:50:00,0.1204,0.1204,0.1204,0.1204,0.0
