timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower,bb_width,atr,volume_sma,volume_ratio,roc_1,roc_5,momentum,volatility,volatility_ratio,fib_0.236,fib_0.382,fib_0.5,fib_0.618,fib_0.786,support_20,resistance_20
2026-02-07 00:00:00,1.46818,1.48609,1.44499,1.45813,249936.85005408,1.4292465,1.4313282,1.4182471,1.45813,1.45813,1.45813,34.00248812485866,0.0,0.0,0.0,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,0.0067140789915851595,0.00044577643968657377,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 01:00:00,1.45777,1.47671,1.4328,1.46792,21239.88361471,1.4292465,1.4313282,1.4182471,1.4634329166666664,1.463213269230769,1.4631229,34.00248812485866,0.00021964743589730773,0.00012202635327628208,9.762108262102565e-05,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,0.0067140789915851595,0.00044577643968657377,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 02:00:00,1.4671,1.47101,1.4551,1.45913,9218.17137839,1.4292465,1.4313282,1.4182471,1.4617534872979212,1.461746190241498,1.461738346887082,34.00248812485866,7.29705642310563e-06,7.500614964793107e-05,-6.770909322482544e-05,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,-0.0059880647446726165,0.00044577643968657377,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 03:00:00,1.46052,1.48426,1.45984,1.47308,24892.60950469,1.4292465,1.4313282,1.4182471,1.4653288247126433,1.4649146281672536,1.4647461070371852,34.00248812485866,0.00041419654538965567,0.00018990804522439603,0.00022428850016525964,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,0.009560491525772097,0.00044577643968657377,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 04:00:00,1.47207,1.48346,1.45206,1.46044,4675.51627538,1.4292465,1.4313282,1.4182471,1.4640005485107634,1.4638769434392211,1.4638146384935369,34.00248812485866,0.00012360507154229872,0.00017018440955028332,-4.65793380079846e-05,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,-0.008580660928123374,0.00044577643968657377,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 05:00:00,1.46008,1.4692,1.45337,1.45878,3498.31122219,1.4292465,1.4313282,1.4182471,1.4627316805706112,1.4628560663201078,1.462889430966312,34.00248812485866,-0.00012438574949658054,9.033951866456474e-05,-0.00021472526816114528,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,-0.001136643751198263,0.00044577643968657377,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 06:00:00,1.4568,1.46871,1.43478,1.43478,30946.72961357,1.4292465,1.4313282,1.4182471,1.456494360846747,1.4578628834675464,1.4583762046166646,34.00248812485866,-0.0013685226207993395,-0.0002788595699333443,-0.0010896630508659953,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,-0.016452103812775065,-0.022576162188675086,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 07:00:00,1.43483,1.44582,1.40659,1.41261,46038.83272815,1.4292465,1.4313282,1.4182471,1.4473363711323424,1.4505715226502365,1.4518231874911813,34.00248812485866,-0.003235151517894108,-0.0009893121181107193,-0.002245839399783389,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,-0.015451846276084202,-0.031882011883793804,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 08:00:00,1.41107,1.42707,1.40343,1.42456,49136.53539253,1.4292465,1.4313282,1.4182471,1.4428303942435774,1.4467160439641524,1.4482871555564583,34.00248812485866,-0.003885649720575035,-0.0016583804730849166,-0.0022272692474901183,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,0.00845951819681301,-0.032937790208271034,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
2026-02-07 09:00:00,1.4229,1.42665,1.4064,1.41203,40665.07554935,1.4292465,1.4313282,1.4182471,1.4369937315048202,1.4419297074855395,1.4439748065061127,34.00248812485866,-0.004935975980719265,-0.002392752130953117,-0.002543223849766148,1.4292465,0.025799183437710357,1.4808448668754208,1.3776481331245793,0.07220359381733066,0.029384999999999977,79663.7073822815,0.03657891766430799,-0.008795698320885115,-0.033147544575607424,-0.059250000000000025,0.025799183437710357,0.018049338825993518,0.0,0.0,0.0,0.0,0.0,1.38556,1.48609
